Baq_Solar,Bog_Solar,Cali_Solar,Ctg_Solar,Med_Solar,StM_Solar,Baq_Wind,Bog_Wind,Cali_Wind,Ctg_Wind,Med_Wind,StM_Wind
5.7978,6.0627,4.3419,5.28975,3.7299,6.45675,59.6712,0.03975,0.34365,83.57205,0.00015,50.1234
42.3549,26.55405,31.00695,44.1606,26.6349,44.65005,60.62895,0.0771,0.1359,77.1435,0.0036,46.7271
74.295,46.2165,75.02625,75.1506,46.9773,75.345,54.74895,0.28275,0.0117,73.2507,0.05535,38.7174
95.39835,59.49345,97.2765,96.62325,62.9352,96.25065,43.3656,0.39615,0,59.80305,0.22215,31.9923
107.11365,71.93295,108.0276,108.95205,89.10495,108.77145,36.1059,0.4692,0,46.6815,0.16755,28.7595
112.5693,74.26995,110.4198,114.8064,82.75575,113.2812,33.23475,0.61905,0.97485,36.4482,0.1068,28.25745
111.2262,70.4073,106.55745,114.2307,71.91255,111.24945,34.7808,0.6912,5.6568,30.5322,0.05565,27.24525
103.8693,56.3559,96.63765,107.11605,64.22535,102.252,41.6991,0.66615,8.9874,30.88755,0.0237,33.9957
87.70875,44.01675,75.92835,92.56185,47.1303,79.7853,53.5878,0.5316,10.12425,37.30095,0.0075,42.34455
59.7309,30.35625,51.4674,67.83555,31.17255,56.1423,67.07535,0.44055,8.3217,50.4486,0.00195,55.45635
34.9974,15.26535,26.3394,36.4965,14.72985,29.0859,77.5737,0.5169,6.9027,67.55295,0.0033,62.0865
4.86855,2.0271,4.797,7.1385,2.1726,2.8149,77.77935,0.5262,5.78355,79.82235,0.0159,66.64065
0,0,0,0,0,0,76.43955,0.7659,2.93085,90.1824,0.04785,68.5791
0,0,0,0,0,0,79.2654,1.3056,0.9441,97.0896,0.2841,74.9862
0,0,0,0,0,0,83.5173,1.5168,0.4557,100.22415,0.74925,79.08165
0,0,0,0,0,0,87.0543,1.5042,0.3717,101.0064,1.23525,81.6156
0,0,0,0,0,0,88.4304,1.4673,0.32115,100.18515,2.085,84.53925
0,0,0,0,0,0,88.3413,1.26375,0.26145,98.36925,2.1141,85.2681
0,0,0,0,0,0,88.1004,1.62225,0.28845,96.89745,1.61325,85.8456
0,0,0,0,0,0,86.7162,1.93065,0.35175,96.60945,1.5582,85.66605
0,0,0,0,0,0,84.86865,1.96575,0.42795,95.202,1.8582,85.6665
0,0,0,0,0,0,84.2676,2.05515,0.42285,95.6793,2.1762,84.8682
0,0,0,0,0,0,81.522,1.8057,0.33045,94.5684,2.0214,83.35755
0,0,0,0,0,0,76.377,2.02785,0.2787,92.78595,1.7847,81.0732
4.17645,4.70505,1.173,4.9683,3.9657,2.5107,67.7229,2.07405,0.28035,87.05355,1.3194,79.22805
35.8926,22.2807,12.29475,43.12965,28.4655,23.7198,67.60335,1.99665,0.456,81.18555,0.49965,78.25545
66.2103,42.3063,28.5312,73.3536,59.3571,55.0464,63.34335,4.98855,1.0143,70.56525,0.8475,74.034
89.2107,55.57245,43.2957,94.5474,83.1204,82.2282,46.7973,5.7363,1.4223,50.1204,1.0077,64.44945
106.9797,69.11595,57.5955,108.2193,95.12865,107.6874,34.11165,4.1916,1.18995,30.1389,0.39465,56.5782
113.6763,84.0243,65.1537,114.41295,86.6466,115.19985,29.3958,2.66235,0.9501,17.7054,0.1527,52.14
113.5065,86.5749,68.36955,114.01935,68.7903,114.1953,31.62435,1.659,1.07445,12.6633,0.04125,51.9789
104.23035,76.3965,64.74405,105.87,46.4007,103.1331,41.9724,0.91335,1.3899,14.4321,0.00675,57.28515
89.0649,56.6229,54.06465,91.02375,36.01005,88.4154,59.0751,0.9351,1.64595,24.93825,0.0021,66.63705
64.4454,32.3124,35.57445,67.69545,24.89235,60.8559,77.3769,1.58625,1.5288,43.4757,0.0024,78.75465
36.1743,16.4667,19.3053,37.6146,12.9609,33.1326,91.91775,1.3536,1.1094,67.3566,0.00135,89.64795
4.7235,1.91085,3.8046,6.63885,2.45265,3.20805,93.3768,0.609,0.62085,88.0464,0.00135,93.2541
0,0,0,0,0,0,93.77025,0.4182,0.4053,101.14125,0.05685,95.70825
0,0,0,0,0,0,96.4473,0.30255,0.3591,108.31665,0.22905,102.405
0,0,0,0,0,0,101.6391,0.2868,0.2847,109.8345,0.28245,107.02695
0,0,0,0,0,0,104.64255,0.35115,0.17985,110.81505,0.303,108.32235
0,0,0,0,0,0,105.6543,0.5091,0.1578,113.39685,0.49185,109.67565
0,0,0,0,0,0,104.8584,0.7938,0.168,114.42675,0.67875,110.82225
0,0,0,0,0,0,100.2546,0.75735,0.17445,113.42445,0.8283,108.3165
0,0,0,0,0,0,96.62265,0.70515,0.16155,111.4476,1.0233,108.3153
0,0,0,0,0,0,94.07925,0.64305,0.13545,108.1905,0.9762,108.6381
0,0,0,0,0,0,91.91745,0.5874,0.1641,102.5865,0.9516,107.99655
0,0,0,0,0,0,87.1824,0.40215,0.1773,95.5176,0.55725,106.686
0,0,0,0,0,0,79.0917,0.2334,0.1653,86.97105,0.2832,104.2074
6.1638,3.6954,1.5702,4.78965,2.8782,6.71385,72.6333,0.31575,0.1635,77.9979,0.1407,100.28295
45.0015,21.17145,14.9679,42.585,21.94095,44.65575,64.71675,1.7802,0.22335,64.06395,0.03225,97.9725
74.5956,40.5111,38.0535,72.90975,42.9417,75.64845,55.3827,4.79235,0.52695,50.8389,0.0393,87.40605
95.3775,64.8456,64.1463,94.2429,57.27585,96.97125,47.3016,4.63845,0.7074,37.9884,0.09675,75.3423
108.1482,79.84005,76.60905,107.7516,66.267,109.9227,45.0003,3.35985,0.8862,30.99885,0.1248,69.984
114.0894,87.651,82.11645,114.1803,71.8278,115.5114,48.77835,2.08575,1.1937,29.19,0.03075,70.4025
113.23695,87.12285,78.4092,113.8689,63.4734,113.5971,59.26335,1.62405,1.85955,32.97435,0.00285,76.2282
104.67615,80.19405,70.9884,106.60215,52.608,103.3911,73.24065,2.3616,1.99305,41.76105,0,83.69955
88.75245,65.43375,54.3324,90.11895,42.52395,87.6606,86.8425,3.0105,1.83045,54.42285,0.0003,90.8928
67.3023,41.23515,34.42125,69.00105,29.05275,64.78185,97.11195,3.34815,1.1292,67.29765,0.006,97.52625
37.0593,15.9897,16.3632,39.8943,13.8531,34.64115,105.05535,2.8143,1.0269,82.59555,0.015,105.501
4.89285,1.85025,2.5299,6.64875,1.93365,3.41595,101.43165,1.47105,0.5241,95.0724,0.02745,105.46575
0,0,0,0,0,0,103.1301,1.7802,0.1374,106.9401,0.183,105.9546
0,0,0,0,0,0,109.89,2.80755,0.02595,111.5787,0.73095,115.10055
0,0,0,0,0,0,112.1853,4.23825,0.0057,111.57945,1.8357,115.79355
0,0,0,0,0,0,113.50335,3.9351,0.00285,111.57465,2.74125,115.2231
0,0,0,0,0,0,113.3382,3.5448,0.00825,114.0006,2.5773,113.78715
0,0,0,0,0,0,112.18185,2.7744,0.05745,116.8707,1.99755,114.00675
0,0,0,0,0,0,109.2363,1.6704,0.1818,118.40025,1.98405,112.80825
0,0,0,0,0,0,104.81715,0.94875,0.21195,116.08755,2.6805,112.15215
0,0,0,0,0,0,98.9961,0.96345,0.1761,110.81745,2.19165,111.08355
0,0,0,0,0,0,90.84255,1.40445,0.1266,105.2541,2.1291,108.75885
0,0,0,0,0,0,80.7207,1.91745,0.0876,97.16775,1.63875,105.76485
0,0,0,0,0,0,73.25175,2.5158,0.07635,88.5474,1.2081,102.5277
5.74515,7.3509,2.22915,4.7562,2.06805,6.93285,67.27005,3.3204,0.0774,78.8652,1.12935,99.1536
43.7841,32.60055,19.14945,42.28905,17.7513,45.86805,56.03565,7.57425,0.0957,62.49795,0.52245,92.89695
74.691,62.3943,42.5601,72.76995,37.3659,78.28695,41.70135,13.91925,0.3939,42.2967,0.17715,80.7279
95.49855,90.12315,62.91645,94.1496,54.71505,99.1779,30.13245,10.64025,0.47145,26.82525,0.03015,66.3042
108.68925,102.2448,78.5676,108.22065,67.6605,112.146,26.82555,7.64745,0.29715,18.77835,0.05445,55.4316
114.3855,103.5306,88.4766,114.60465,70.60245,117.4515,29.0049,5.9319,1.12845,17.0991,0.08985,52.8627
113.5335,99.6852,80.112,114.44835,68.0892,115.72485,39.21375,4.3509,3.2745,21.9315,0.0993,59.0202
104.88315,89.36865,65.44485,107.5041,57.6315,105.6744,55.3917,3.41145,3.7764,32.49975,0.1407,68.2191
91.03035,75.3609,52.7742,93.70545,45.10755,89.49885,71.10615,3.7716,3.6141,45.27915,0.27645,78.21645
68.8107,47.79225,35.25195,72.063,33.45615,67.27275,83.7162,5.32935,3.42105,59.6229,0.4503,87.8334
38.50275,22.32405,17.5776,41.4207,16.7733,36.56565,96.24105,6.71295,3.183,78.39285,0.19065,100.7541
5.4405,2.9421,3.05565,7.4157,2.27205,4.2162,99.50385,4.42395,1.30245,94.1799,0.61845,108.00165
0,0,0,0,0,0,106.53435,3.7401,0.99855,107.6763,3.79245,115.78545
0,0,0,0,0,0,114.29655,3.7065,2.10675,114.23355,5.2734,123.0516
0,0,0,0,0,0,120.03855,3.4518,3.72855,119.78175,5.92905,126.33795
0,0,0,0,0,0,122.63985,3.64095,4.22235,123.10905,6.7248,126.7806
0,0,0,0,0,0,124.3041,4.24305,3.7773,125.87775,5.49375,126.7785
0,0,0,0,0,0,123.4344,3.81165,2.811,126.168,4.25715,128.5875
0,0,0,0,0,0,116.92545,2.89605,1.5771,122.2983,2.4393,128.1738
0,0,0,0,0,0,102.58185,3.3087,1.03125,113.0397,1.8189,124.4757
0,0,0,0,0,0,85.16625,3.8112,1.10415,99.1527,1.4061,119.8878
0,0,0,0,0,0,72.13125,3.77445,1.4853,86.064,1.39965,112.47705
0,0,0,0,0,0,60.60435,4.0623,1.719,71.3913,2.13345,103.0125
0,0,0,0,0,0,49.16055,5.1228,1.69215,56.43495,3.09735,94.5684
6.6558,14.35125,5.5587,5.0139,6.2112,8.12805,40.7976,6.2457,1.83675,48.1176,2.7663,84.2793
44.0343,52.6284,35.3892,43.20165,39.89985,44.25915,32.97,8.9781,3.0168,39.21135,1.31925,71.68635
73.47225,84.1299,63.84465,73.4205,74.4207,74.21205,30.7356,13.4571,7.5708,31.40775,2.24715,68.08515
95.95935,101.60625,82.8996,94.5735,96.2529,98.7204,36.67785,12.68475,10.33275,30.7998,5.2005,74.07705
108.51645,112.0662,97.29,107.69505,113.787,111.4326,47.19015,12.07515,10.191,32.8302,4.9551,83.18505
114.5988,115.3761,102.46905,113.871,120.72525,116.97225,61.5009,10.33185,12.3828,35.9934,3.3765,91.2117
114.0711,114.16725,95.7399,113.589,118.2732,115.59135,78.80175,7.60455,13.76325,45.3276,1.53495,97.66485
107.2881,102.5304,84.2085,105.927,109.47375,108.0048,93.97305,5.74305,14.82825,62.73405,0.5634,103.53285
91.44975,86.0967,69.22755,89.99985,88.59885,90.1326,105.51015,4.1517,15.19065,83.4663,0.29745,109.9293
67.9239,57.74655,49.51845,68.4561,61.83915,65.28975,114.22935,3.7503,13.3833,103.8696,0.16605,116.1318
37.08795,29.2449,25.2294,40.0335,29.77335,33.82365,119.13465,3.81765,9.5256,118.6158,0.0642,118.24815
5.28735,4.64025,5.05845,7.14285,5.0094,3.71115,116.4813,2.11815,4.0761,123.8244,0.1254,115.9989
0,0,0,0,0,0,120.906,1.84455,2.8563,127.3614,0.50595,121.6524
0,0,0,0,0,0,125.21145,1.7646,3.6528,129.63195,1.85745,125.691
0,0,0,0,0,0,126.0417,1.8669,4.0629,130.8345,3.4527,125.59545
0,0,0,0,0,0,125.0364,2.05605,3.7707,128.68305,4.4919,125.62035
0,0,0,0,0,0,125.10015,2.14095,3.59985,128.36865,5.3688,125.8335
0,0,0,0,0,0,124.30365,2.13405,3.86715,130.3992,7.407,125.0346
0,0,0,0,0,0,122.8107,2.99685,4.09665,131.53965,8.63775,124.90725
0,0,0,0,0,0,118.1595,3.53685,3.8925,130.25025,6.8115,123.86445
0,0,0,0,0,0,112.4835,4.02615,3.7767,126.76845,6.39585,120.0327
0,0,0,0,0,0,107.6772,4.16805,3.94365,124.30215,5.6919,117.0456
0,0,0,0,0,0,102.40995,4.60155,4.15605,119.88,5.6631,115.10745
0,0,0,0,0,0,97.2096,5.06295,4.48965,115.22565,5.25615,110.81625
4.9464,9.70425,7.02435,4.3944,6.0243,4.58445,92.9076,5.14965,3.9372,110.8287,4.2012,106.02
41.3166,39.33255,39.5193,41.0844,38.02125,39.70875,87.6522,7.2183,4.60005,100.82145,1.3764,104.5605
72.9045,70.0146,67.88625,72.1806,67.0074,73.45515,81.6504,15.222,7.4103,86.0631,3.081,101.8506
94.83915,88.91445,82.6776,93.7281,98.78205,95.9229,69.6396,13.7514,8.51865,65.88675,5.50395,93.84195
108.20625,100.97685,88.7367,107.39865,103.1937,110.02215,60.1281,9.9915,10.0101,50.1264,5.4228,87.054
114.13215,103.3605,86.20965,113.6394,87.47325,115.86285,59.3901,7.0929,12.61395,41.1579,3.8706,82.29105
113.7132,99.50475,76.27485,113.4567,72.32925,115.1151,68.52435,5.5782,14.2332,42.28755,2.1057,83.75775
106.6554,90.12135,71.9817,106.6152,80.5176,107.3769,80.3793,4.53945,13.923,52.85835,0.7953,87.3096
92.01015,73.479,58.32885,92.75715,68.8665,91.42875,91.91535,4.1763,12.3513,68.60805,0.3924,93.67455
68.82885,43.2417,43.01805,71.0478,36.33105,65.5707,101.67945,4.14465,10.44495,87.05325,0.3003,101.92395
37.94385,19.3806,29.46645,40.2741,20.54085,34.54755,107.9955,4.0206,8.80725,104.54835,0.1206,107.67495
5.1429,2.4792,6.1074,6.88785,5.0586,3.63135,101.78205,2.3988,5.1408,112.8714,0.22845,106.4283
0,0,0,0,0,0,98.28225,3.10365,4.0728,120.4362,1.2231,102.7518
0,0,0,0,0,0,103.02045,4.33875,5.0346,126.4803,2.6736,103.53165
0,0,0,0,0,0,109.20885,4.42065,6.16065,128.36955,4.00515,105.3843
0,0,0,0,0,0,117.0921,4.13025,6.2976,130.25925,5.7918,113.787
0,0,0,0,0,0,124.08675,3.89325,5.66025,132.54315,7.1682,118.41795
0,0,0,0,0,0,125.19915,2.88825,6.5508,133.60215,8.10855,119.0859
0,0,0,0,0,0,123.3231,2.1867,7.21665,134.8446,8.86635,117.19335
0,0,0,0,0,0,120.9,1.62735,6.603,134.9784,5.76525,115.3464
0,0,0,0,0,0,117.08835,1.0029,5.44995,133.48365,2.47905,114.7686
0,0,0,0,0,0,113.33685,0.6555,5.42745,131.145,2.7048,115.84335
0,0,0,0,0,0,105.9024,0.5724,5.4705,125.4159,3.75015,111.08535
0,0,0,0,0,0,99.15495,0.6618,5.63775,117.966,3.70815,105.6564
5.4321,10.4076,4.21965,4.53675,4.1496,5.72985,91.79685,0.97545,5.54025,108.3186,3.7311,101.9316
43.35525,41.7963,30.03885,41.36745,27.84285,43.5003,87.4476,4.63455,7.155,96.89895,1.7862,102.78945
73.2453,66.67275,63.8025,71.67915,50.25075,74.9817,76.54755,10.20165,13.39665,77.77965,2.00085,93.66405
94.09095,91.28025,86.292,93.02835,68.5347,96.04215,53.6994,12.2295,13.49325,49.63695,2.85585,76.5474
107.82555,103.76955,95.67435,107.5479,82.64505,109.77435,40.7286,12.5034,14.50065,29.1729,3.4653,65.9727
113.75235,108.08955,97.01985,113.7528,90.25425,115.4736,40.881,10.36215,19.3185,21.9429,3.9327,64.61865
113.112,105.95475,97.55385,113.36055,89.0919,114.4152,51.90375,7.7601,22.0983,23.34165,3.43935,71.3925
104.3718,98.097,85.8435,106.0581,78.08445,104.2485,69.5307,6.11085,21.1164,33.7806,2.115,80.613
89.2176,81.8181,66.95685,89.0925,60.2028,87.61035,88.9119,4.2234,17.20905,53.43825,0.64515,91.87485
66.09675,58.6107,50.6934,68.18835,44.22345,64.41735,105.9345,3.35685,13.05045,79.1148,0.13545,103.3962
36.57825,26.988,28.8339,39.642,30.3594,32.57985,115.68765,3.77715,10.4388,104.54715,0.03,110.81415
4.66905,3.294,6.3435,6.60195,7.3527,3.10785,112.84965,2.54385,7.12785,116.66205,0.1023,109.6797
0,0,0,0,0,0,111.57555,4.0158,6.66015,122.4285,0.99465,109.5783
0,0,0,0,0,0,115.8282,6.8967,6.7956,125.3472,3.5238,111.6894
0,0,0,0,0,0,118.62645,9.5583,6.7812,125.835,6.98505,114.80085
0,0,0,0,0,0,121.78035,10.2378,6.642,126.63525,7.41975,119.0925
0,0,0,0,0,0,122.286,7.9089,6.09885,127.12215,5.0442,120.66165
0,0,0,0,0,0,119.77815,4.8,4.95915,127.836,3.7704,120.9
0,0,0,0,0,0,110.35545,2.8083,5.2587,124.6911,3.35685,118.065
0,0,0,0,0,0,99.28035,1.85955,5.10285,117.84675,2.83965,116.5767
0,0,0,0,0,0,82.8621,1.9554,5.6139,107.93775,2.3394,113.18685
0,0,0,0,0,0,74.69625,2.3418,6.1995,102.32685,2.54745,107.67885
0,0,0,0,0,0,69.94335,1.64685,6.55605,96.6138,2.67045,100.75695
0,0,0,0,0,0,67.0515,0.91275,5.88945,89.1012,3.18255,92.6811
5.41665,10.90215,6.25635,4.45815,5.36925,5.68515,66.2241,1.2726,4.63335,82.5657,4.4907,88.99965
42.1989,42.90105,37.19895,40.71465,35.09925,41.45595,67.31625,3.9579,8.6622,75.8838,1.6296,89.08725
72.7326,71.0721,65.59995,71.15505,61.8063,74.52915,62.93625,10.5717,14.1729,63.5628,3.83415,78.39285
94.10535,98.1078,81.1311,92.68995,94.9845,96.76845,55.7013,14.18775,17.63535,50.69355,6.62235,67.9875
106.8573,109.0041,88.73325,106.57425,110.9565,109.5393,56.1015,18.37785,22.27095,47.0721,9.54915,67.32495
113.37285,115.08315,89.99505,112.37055,116.33145,115.6005,60.65595,21.55005,26.86785,47.90265,9.46005,69.9459
112.9083,111.858,87.7509,111.35745,113.81325,114.68625,65.22315,20.53035,27.4818,48.77745,7.1673,72.7563
105.3318,98.6703,82.3152,104.6433,103.8531,106.2972,69.9456,17.91315,25.99605,51.72705,5.34255,75.1074
90.74475,79.8966,66.38565,91.47045,86.7771,91.34745,79.8222,15.1215,25.08405,59.853,4.08285,81.6504
69.74835,54.7956,43.25145,71.0937,65.73825,68.8128,94.5684,12.67695,23.10315,75.10725,2.655,93.73245
39.1671,24.8598,20.1999,41.20785,38.17605,36.2811,108.4944,11.16,16.62555,95.0367,0.4194,106.3572
5.8206,3.3636,4.1883,7.51185,7.428,4.19145,108.32055,5.85255,7.92015,108.639,0.1419,108.0255
0,0,0,0,0,0,112.33365,3.9684,5.469,119.1831,0.4575,110.10285
0,0,0,0,0,0,120.4281,4.44255,5.94795,124.51335,2.27445,116.9118
0,0,0,0,0,0,126.15165,4.68555,6.8742,127.3734,4.494,124.9893
0,0,0,0,0,0,127.0482,4.27005,7.1322,128.3742,7.98,125.3628
0,0,0,0,0,0,126.5634,5.32275,7.82865,129.7944,10.1538,125.361
0,0,0,0,0,0,125.18385,4.83885,9.7407,130.9083,9.4662,122.4345
0,0,0,0,0,0,124.63065,4.67115,11.79195,131.202,4.66575,125.03445
0,0,0,0,0,0,118.0074,6.6453,13.61265,128.7963,2.35785,123.11865
0,0,0,0,0,0,109.9227,8.91345,14.52585,125.18265,2.11125,117.7002
0,0,0,0,0,0,101.514,11.35905,17.62455,117.2835,3.21855,114.80295
0,0,0,0,0,0,85.47435,12.3237,17.5611,101.8506,4.49205,109.29735
0,0,0,0,0,0,70.9035,10.51515,12.3375,82.05495,5.5392,104.62335
6.183,9.55725,2.16855,4.87575,2.8587,7.21155,56.4369,10.5906,5.145,64.2387,3.90885,96.2421
44.8905,39.80205,11.3088,42.5769,24.4305,46.05495,47.3097,14.0286,3.1734,46.45005,1.64715,89.72085
74.46465,70.99455,27.15075,72.84915,44.21925,77.25075,35.27565,15.26985,11.41125,28.96455,1.6863,78.70485
95.0484,83.6637,42.40695,93.98685,72.0444,98.025,17.652,18.6288,21.59865,13.9839,2.84955,54.17055
108.7122,87.23895,51.78615,108.41565,94.31475,111.84525,12.5511,28.62345,24.18375,8.11905,5.8713,41.77395
114.53955,95.9643,66.2199,114.34425,106.4055,117.53235,18.25185,37.2987,25.52925,7.3752,8.66805,48.7776
113.9904,93.2394,64.059,113.8869,109.5993,116.18775,33.4611,38.30325,26.2899,11.4621,8.62935,63.05145
106.2234,84.6369,62.63805,106.49685,102.76125,107.44305,56.2767,34.85145,26.8368,23.23605,8.04225,77.3691
90.9399,70.6731,49.8516,91.4745,88.5987,89.478,78.9906,30.12915,27.98685,41.75295,6.2196,91.1097
69.00465,43.9017,40.038,69.53295,64.7898,67.05465,99.5115,25.19835,28.2045,64.9245,3.6693,103.9824
37.92735,22.03755,26.4507,39.2253,29.44845,35.0301,114.00225,20.25945,24.68445,93.97935,0.42375,114.23715
5.62305,3.46005,5.5755,7.0797,5.04705,4.1568,113.9652,9.795,13.0965,112.83555,0.1722,115.53795
0,0,0,0,0,0,112.63455,7.056,7.491,121.78545,0.3378,116.55285
0,0,0,0,0,0,117.6156,7.3356,6.66585,123.13275,0.57165,120.90315
0,0,0,0,0,0,120.4578,8.89425,6.94755,120.30255,1.0725,122.82135
0,0,0,0,0,0,120.495,9.4545,7.51185,116.1255,1.89135,125.1525
0,0,0,0,0,0,114.9459,12.48495,6.88215,112.4826,2.55075,125.82945
0,0,0,0,0,0,99.52905,12.9552,5.62305,107.5443,2.49555,119.46255
0,0,0,0,0,0,83.96775,9.83835,4.6668,98.85,2.1462,111.58305
0,0,0,0,0,0,73.6635,6.2907,3.1083,87.61185,1.5906,109.42095
0,0,0,0,0,0,61.09665,5.57445,1.89045,72.6849,1.45995,105.78285
0,0,0,0,0,0,53.02875,4.9839,1.3722,58.24995,1.36035,103.8183
0,0,0,0,0,0,45.10845,3.7323,1.2951,40.7991,0.96105,97.06125
0,0,0,0,0,0,37.2507,2.83335,1.12845,26.85105,0.62715,89.3205
6.44985,8.7195,1.84515,5.10435,4.2912,7.63245,28.96545,2.84745,0.79905,18.6372,0.6849,78.1398
45.10125,32.5785,15.97335,42.8625,34.43295,46.82955,15.57555,6.4824,1.78665,10.32555,0.54,59.26185
74.31285,55.113,39.5943,72.40455,64.5183,77.4396,8.106,13.66545,5.1834,5.1558,1.3284,44.0679
94.35915,78.3555,72.5361,93.2475,97.23075,97.6341,5.4936,18.53535,8.3391,4.6599,3.7977,30.8523
107.00625,89.4918,85.81245,106.2933,106.30155,110.5146,7.35495,23.09985,12.62895,4.5534,4.4664,32.9739
112.77015,97.70505,84.8184,112.4829,111.12015,115.94985,17.23365,25.8486,16.7964,5.78085,4.4916,46.1265
111.77385,97.71135,79.596,112.39125,100.88865,113.361,36.79065,25.11,20.15325,12.6267,3.7755,55.27185
104.7678,83.27715,65.82795,105.90075,88.3464,104.886,59.1204,22.39065,20.916,28.2756,2.4903,64.5279
89.6904,70.2972,45.44175,91.73625,74.715,86.64945,79.82205,17.9688,17.3118,52.00035,1.02105,76.10205
68.295,45.44625,28.2015,69.3447,36.15195,64.3311,96.60915,13.0623,12.44115,80.1891,0.1356,89.2218
38.145,21.80745,14.41095,40.2576,16.35285,36.12735,106.7766,9.9402,7.78215,102.822,0.0057,100.31445
5.61585,3.13815,2.72325,7.07745,1.89555,4.5036,104.55,4.80615,2.8671,113.14665,0.006,101.33865
0,0,0,0,0,0,103.8705,4.2048,0.9495,120.9045,0.06975,104.54895
0,0,0,0,0,0,111.5799,4.8417,0.94935,124.77765,0.23925,109.87035
0,0,0,0,0,0,118.623,4.48815,1.4442,128.5704,0.64485,113.42145
0,0,0,0,0,0,121.773,3.07815,1.80105,132.1506,1.1574,114.15405
0,0,0,0,0,0,125.1309,2.54325,1.70385,134.8014,1.5135,115.5099
0,0,0,0,0,0,127.28385,2.33565,1.51455,136.07055,1.8354,116.61015
0,0,0,0,0,0,126.77445,3.25245,1.62675,137.1576,1.1367,119.3289
0,0,0,0,0,0,124.83555,5.1789,1.60965,137.15295,0.7203,120.90855
0,0,0,0,0,0,123.60045,6.8487,1.3203,134.62155,0.74565,122.56695
0,0,0,0,0,0,118.22955,5.50035,1.08435,133.02135,1.1868,120.26835
0,0,0,0,0,0,113.08005,3.0987,0.7416,135.2163,1.63935,113.9358
0,0,0,0,0,0,114.2352,2.1861,0.57945,137.43645,2.58015,108.09285
6.67005,11.12475,4.0773,4.8684,0.22935,8.3664,112.58685,1.71285,0.58215,135.3516,4.12065,108.246
44.47005,42.11685,26.54475,43.05015,5.1231,44.7054,111.88575,1.91835,1.2639,130.27485,4.18785,113.4666
75.1893,74.6133,56.64285,73.13715,17.031,74.01525,105.30795,3.16965,3.2454,120.2793,4.5135,110.1318
96.60375,91.4088,75.66795,94.1922,46.65105,98.30205,94.4442,4.14015,5.65575,107.2761,10.35525,96.0861
109.58505,103.0377,85.5999,108.0624,81.03075,112.07355,93.7575,6.10305,8.8128,100.2249,12.6978,92.3001
115.5072,106.3623,91.61025,114.4407,109.67655,117.78765,101.5419,7.18935,11.74305,99.87285,13.26705,99.1557
115.1373,102.47025,90.07905,114.42165,114.6603,116.8065,110.5131,8.23125,13.9179,103.449,11.71725,107.21205
107.7627,85.17135,80.3817,107.3898,108.17505,109.2174,116.5164,9.021,16.11225,107.3424,11.8764,114.99165
93.86025,62.2881,56.93295,93.81705,96.1383,94.81575,121.6944,10.04385,15.7704,112.4829,13.29,122.067
72.0411,35.02815,34.6386,72.49725,74.7192,72.4149,126.96825,12.03195,12.609,119.6808,13.3437,128.1696
41.16135,15.5019,20.6844,42.27,43.4403,40.67415,131.21115,13.3125,10.419,128.1696,9.6351,132.4389
6.6981,2.0025,5.69925,7.9635,10.56765,5.499,129.681,8.7603,6.11145,132.9504,5.8035,131.45505
0,0,0,0,0,0,134.33955,5.83185,4.7973,136.3395,6.7119,131.6277
0,0,0,0,0,0,135.8418,6.0801,5.7411,138.093,6.01425,132.2229
0,0,0,0,0,0,134.82075,5.75685,6.1887,138.0303,4.8792,129.918
0,0,0,0,0,0,133.2603,5.33925,6.9828,137.32005,5.73705,127.90875
0,0,0,0,0,0,130.899,6.76275,8.88435,137.06265,5.62665,126.2814
0,0,0,0,0,0,128.7609,6.75915,9.528,136.33575,5.83395,123.86355
0,0,0,0,0,0,125.3994,7.0383,9.38955,134.45985,6.618,122.22585
0,0,0,0,0,0,124.3023,6.4434,8.1054,133.14765,5.7027,122.0184
0,0,0,0,0,0,123.36555,7.19415,6.78555,132.21945,4.70655,125.35815
0,0,0,0,0,0,121.6908,9.6546,6.84675,130.91745,4.58835,127.2858
0,0,0,0,0,0,115.84575,8.66985,6.0024,127.5183,2.62635,124.0293
0,0,0,0,0,0,108.95925,8.05365,5.27985,123.8598,2.5014,118.6905
7.44765,6.81285,3.3303,5.48265,3.42615,8.8032,101.44155,7.1964,4.81905,118.9197,3.56235,113.7225
47.85015,30.4893,24.82245,44.11245,24.63135,50.68185,94.4148,19.63065,7.17795,110.9808,2.13555,115.48335
76.57065,55.7742,53.1846,73.67775,48.92445,79.29075,81.2379,39.5619,11.754,94.61565,6.1728,107.79195
96.7284,75.9915,75.77775,94.5417,81.86295,99.84135,64.7298,38.82075,14.2935,71.3838,7.91595,96.18795
109.2048,89.8014,89.39145,107.63895,99.05775,112.5231,61.2771,37.60965,17.6595,59.2476,10.43205,95.31315
115.1328,100.86165,95.5428,114.0156,111.1476,118.2696,71.80455,35.847,27.94455,57.846,10.28655,104.2095
114.6708,97.4475,98.3709,113.8635,115.73535,117.3669,90.6996,32.6829,33.32895,65.53785,8.32095,114.5181
107.70105,89.36805,95.9748,107.60355,106.75875,109.06875,111.1581,28.2696,32.01,81.3039,5.90655,123.0915
93.6864,72.1605,83.55975,93.7953,89.2263,95.11815,126.05655,24.1731,28.9707,99.87225,4.02555,131.52765
